alpha,cache_miss
0.0,1010
0.004,819
0.008,819
0.012,820
0.016,820
0.02,822
0.024,822
0.028,824
0.032,1003
0.036,1007
0.04,1011
0.044,1015
0.048,1021
0.052,1197
0.056,1197
0.06,1199
0.064,1200
0.068,1200
0.072,1200
0.076,1201
0.08,1201
0.084,1201
0.088,1202
0.092,1202
0.096,1202
0.1,1202
0.104,1203
0.108,1203
0.112,1203
0.116,1203
0.12,1203
0.124,1204
0.128,1204
0.132,1204
0.136,1204
0.14,1204
0.144,1204
0.148,1204
0.152,1204
0.156,1204
0.16,1204
0.164,1205
0.168,1205
0.172,1205
0.176,1205
0.18,1205
0.184,1205
0.188,1205
0.192,1205
0.196,1205
0.2,1205
0.204,1205
0.208,1205
0.212,1205
0.216,1205
0.22,1205
0.224,1203
0.228,1203
0.232,1203
0.236,1203
0.24,1203
0.244,1203
0.248,1203
0.252,1203
0.256,1203
0.26,1202
0.264,1202
0.268,1202
0.272,1202
0.276,1201
0.28,911
0.284,910
0.288,910
0.292,910
0.296,910
0.3,910
0.304,910
0.308,910
0.312,910
0.316,910
0.32,910
0.324,910
0.328,910
0.332,910
0.336,910
0.34,910
0.344,910
0.348,910
0.352,910
0.356,910
0.36,910
0.364,910
0.368,910
0.372,910
0.376,910
0.38,910
0.384,910
0.388,910
0.392,910
0.396,910
0.4,942
0.404,942
0.408,942
0.412,942
0.416,943
0.42,943
0.424,943
0.428,943
0.432,1007
0.436,1007
0.44,1007
0.444,1007
0.448,1007
0.452,1006
0.456,811
0.46,811
0.464,811
0.468,811
0.472,811
0.476,811
0.48,811
0.484,811
0.488,811
0.492,811
0.496,811
0.5,811
0.504,811
0.508,811
0.512,811
0.516,811
0.52,811
0.524,811
0.528,811
0.532,811
0.536,811
0.54,811
0.544,811
0.548,811
0.552,811
0.556,811
0.56,811
0.564,811
0.568,811
0.572,811
0.576,811
0.58,811
0.584,811
0.588,811
0.592,811
0.596,811
0.6,811
0.604,811
0.608,811
0.612,811
0.616,811
0.62,811
0.624,811
0.628,811
0.632,811
0.636,811
0.64,811
0.644,811
0.648,811
0.652,811
0.656,811
0.66,811
0.664,811
0.668,811
0.672,811
0.676,811
0.68,811
0.684,811
0.688,811
0.692,811
0.696,811
0.7,811
0.704,811
0.708,811
0.712,811
0.716,811
0.72,811
0.724,811
0.728,811
0.732,811
0.736,811
0.74,811
0.744,811
0.748,811
0.752,811
0.756,811
0.76,811
0.764,811
0.768,811
0.772,811
0.776,811
0.78,811
0.784,811
0.788,811
0.792,811
0.796,811
