alpha,cache_miss
0.0,1010
0.004,1633
0.008,1672
0.012,1796
0.016,1797
0.02,1804
0.024,1804
0.028,1804
0.032,1806
0.036,1808
0.04,1812
0.044,1814
0.048,2001
0.052,2001
0.056,2001
0.06,2015
0.064,2595
0.068,2593
0.072,2592
0.076,2591
0.08,2591
0.084,2591
0.088,2592
0.092,2591
0.096,2591
0.1,2394
0.104,2394
0.108,2393
0.112,2393
0.116,2391
0.12,2009
0.124,2008
0.128,2007
0.132,2007
0.136,2006
0.14,2006
0.144,2005
0.148,2006
0.152,2007
0.156,2201
0.16,2201
0.164,2201
0.168,2201
0.172,2201
0.176,2201
0.18,2200
0.184,2200
0.188,2200
0.192,2200
0.196,2200
0.2,2198
0.204,2198
0.208,2198
0.212,2198
0.216,2198
0.22,2198
0.224,2198
0.228,2198
0.232,2198
0.236,2198
0.24,2198
0.244,2198
0.248,2198
0.252,2198
0.256,2198
0.26,2198
0.264,2198
0.268,2198
0.272,2198
0.276,1606
0.28,1606
0.284,1606
0.288,1606
0.292,1606
0.296,1606
0.3,1606
0.304,1606
0.308,1606
0.312,1605
0.316,1605
0.32,1605
0.324,1605
0.328,1605
0.332,1605
0.336,1605
0.34,1605
0.344,1605
0.348,1605
0.352,1605
0.356,1605
0.36,1605
0.364,1408
0.368,1408
0.372,1408
0.376,1407
0.38,1407
0.384,1407
0.388,1407
0.392,1407
0.396,1407
0.4,1407
0.404,1407
0.408,1406
0.412,1406
0.416,1406
0.42,1406
0.424,1406
0.428,1406
0.432,1406
0.436,1406
0.44,1406
0.444,1406
0.448,1406
0.452,1406
0.456,1406
0.46,1406
0.464,1406
0.468,1406
0.472,1406
0.476,1406
0.48,1406
0.484,1406
0.488,1406
0.492,1406
0.496,1406
0.5,1406
0.504,1406
0.508,1406
0.512,1406
0.516,1406
0.52,1406
0.524,1406
0.528,1406
0.532,1406
0.536,1406
0.54,1406
0.544,1406
0.548,1406
0.552,1406
0.556,1406
0.56,1406
0.564,1406
0.568,1406
0.572,1406
0.576,1406
0.58,1406
0.584,1406
0.588,1406
0.592,1406
0.596,1406
0.6,1406
0.604,1406
0.608,1406
0.612,1406
0.616,1406
0.62,1406
0.624,1406
0.628,1406
0.632,1406
0.636,1406
0.64,1406
0.644,1406
0.648,1406
0.652,1406
0.656,1406
0.66,1406
0.664,1406
0.668,1406
0.672,1406
0.676,1406
0.68,1406
0.684,1406
0.688,1406
0.692,1406
0.696,1406
0.7,1406
0.704,1406
0.708,1406
0.712,1406
0.716,1406
0.72,1406
0.724,1406
0.728,1406
0.732,1406
0.736,1013
0.74,1013
0.744,1013
0.748,1013
0.752,1013
0.756,1013
0.76,1013
0.764,1013
0.768,1010
0.772,1010
0.776,1010
0.78,1010
0.784,1010
0.788,1010
0.792,1010
0.796,1010
